Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RaceName,Year,IsOutlierLap
LEC,98.131,5.0,1.0,31.192,42.872,24.067,232.0,242.0,283.0,298.0,False,SOFT,8.0,False,Ferrari,1,3.0,True,Bahrain,2024,False
LEC,97.782,6.0,1.0,30.936,42.751,24.095,230.0,242.0,283.0,312.0,False,SOFT,9.0,False,Ferrari,1,3.0,True,Bahrain,2024,False
LEC,98.957,7.0,1.0,31.008,43.761,24.188,231.0,246.0,285.0,310.0,False,SOFT,10.0,False,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,98.136,8.0,1.0,31.2,42.753,24.183,232.0,258.0,284.0,316.0,False,SOFT,11.0,False,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,97.844,9.0,1.0,31.147,42.533,24.164,229.0,258.0,283.0,314.0,False,SOFT,12.0,False,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,101.737,11.0,1.0,32.241,42.647,26.849,229.0,255.0,281.0,297.0,False,SOFT,14.0,False,Ferrari,1,6.0,False,Bahrain,2024,True
LEC,117.471,12.0,2.0,51.178,42.371,23.922,234.0,257.0,283.0,220.0,False,HARD,1.0,True,Ferrari,1,13.0,False,Bahrain,2024,True
LEC,96.432,13.0,2.0,30.58,42.173,23.679,235.0,254.0,282.0,314.0,True,HARD,2.0,True,Ferrari,1,9.0,True,Bahrain,2024,False
LEC,96.756,14.0,2.0,30.787,42.232,23.737,236.0,247.0,282.0,305.0,False,HARD,3.0,True,Ferrari,1,8.0,True,Bahrain,2024,False
LEC,96.813,15.0,2.0,30.831,42.256,23.726,236.0,244.0,285.0,298.0,False,HARD,4.0,True,Ferrari,1,6.0,True,Bahrain,2024,False
LEC,96.673,16.0,2.0,30.606,42.32,23.747,236.0,259.0,285.0,320.0,False,HARD,5.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,97.302,17.0,2.0,31.109,42.332,23.861,233.0,246.0,279.0,318.0,False,HARD,6.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,97.438,18.0,2.0,31.18,42.467,23.791,233.0,243.0,279.0,298.0,False,HARD,7.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.821,19.0,2.0,30.986,42.03,23.805,234.0,262.0,280.0,298.0,False,HARD,8.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.794,20.0,2.0,30.839,42.103,23.852,234.0,262.0,280.0,299.0,False,HARD,9.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.977,21.0,2.0,31.089,42.091,23.797,234.0,258.0,280.0,300.0,False,HARD,10.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.796,22.0,2.0,30.994,41.976,23.826,234.0,257.0,280.0,299.0,False,HARD,11.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.987,23.0,2.0,31.131,41.941,23.915,235.0,261.0,280.0,300.0,False,HARD,12.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.924,24.0,2.0,31.083,41.904,23.937,234.0,258.0,280.0,298.0,False,HARD,13.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.76,25.0,2.0,31.059,41.828,23.873,234.0,259.0,280.0,299.0,False,HARD,14.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.81,26.0,2.0,30.991,41.901,23.918,234.0,259.0,280.0,300.0,False,HARD,15.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.831,27.0,2.0,31.081,41.881,23.869,235.0,260.0,281.0,301.0,False,HARD,16.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.907,28.0,2.0,31.019,41.971,23.917,234.0,261.0,280.0,300.0,False,HARD,17.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,96.963,29.0,2.0,30.974,42.065,23.924,236.0,259.0,280.0,300.0,False,HARD,18.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,97.158,30.0,2.0,31.134,42.03,23.994,235.0,260.0,281.0,301.0,False,HARD,19.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,97.031,31.0,2.0,30.999,42.079,23.953,236.0,260.0,279.0,300.0,False,HARD,20.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,96.941,32.0,2.0,31.153,41.922,23.866,233.0,259.0,279.0,294.0,False,HARD,21.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,96.741,33.0,2.0,30.99,41.868,23.883,237.0,261.0,279.0,298.0,False,HARD,22.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,99.614,34.0,2.0,31.219,41.932,26.463,237.0,260.0,281.0,296.0,False,HARD,23.0,True,Ferrari,1,4.0,False,Bahrain,2024,False
LEC,116.166,35.0,3.0,51.681,41.26,23.225,235.0,265.0,289.0,219.0,False,HARD,1.0,True,Ferrari,1,6.0,False,Bahrain,2024,True
LEC,94.09,36.0,3.0,30.063,40.65,23.377,238.0,262.0,281.0,318.0,True,HARD,2.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,94.897,37.0,3.0,30.611,40.962,23.324,235.0,256.0,281.0,293.0,False,HARD,3.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,94.783,38.0,3.0,30.55,40.953,23.28,236.0,256.0,283.0,298.0,False,HARD,4.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,95.087,39.0,3.0,30.604,41.077,23.406,236.0,260.0,282.0,298.0,False,HARD,5.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,94.859,40.0,3.0,30.507,40.836,23.516,237.0,267.0,283.0,299.0,False,HARD,6.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,95.028,41.0,3.0,30.539,41.033,23.456,236.0,264.0,284.0,299.0,False,HARD,7.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,94.982,42.0,3.0,30.413,41.067,23.502,235.0,262.0,288.0,305.0,False,HARD,8.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,95.192,43.0,3.0,30.286,41.367,23.539,236.0,261.0,287.0,315.0,False,HARD,9.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,95.051,44.0,3.0,30.468,41.124,23.459,234.0,261.0,288.0,313.0,False,HARD,10.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,95.22,45.0,3.0,30.355,41.281,23.584,238.0,264.0,288.0,318.0,False,HARD,11.0,True,Ferrari,1,5.0,True,Bahrain,2024,False
LEC,95.058,46.0,3.0,30.238,41.4,23.42,240.0,267.0,282.0,320.0,False,HARD,12.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.057,47.0,3.0,30.577,41.115,23.365,236.0,262.0,281.0,301.0,False,HARD,13.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.308,48.0,3.0,30.64,41.183,23.485,236.0,262.0,281.0,295.0,False,HARD,14.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.302,49.0,3.0,30.689,41.12,23.493,238.0,265.0,281.0,298.0,False,HARD,15.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.383,50.0,3.0,30.639,41.285,23.459,238.0,266.0,281.0,299.0,False,HARD,16.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.418,51.0,3.0,30.721,41.116,23.581,237.0,267.0,281.0,299.0,False,HARD,17.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.394,52.0,3.0,30.693,41.156,23.545,238.0,265.0,280.0,298.0,False,HARD,18.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.48,53.0,3.0,30.777,41.227,23.476,239.0,265.0,281.0,299.0,False,HARD,19.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.265,54.0,3.0,30.7,41.077,23.488,238.0,266.0,281.0,301.0,False,HARD,20.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.785,55.0,3.0,30.857,41.308,23.62,237.0,267.0,281.0,299.0,False,HARD,21.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,95.924,56.0,3.0,30.744,41.565,23.615,238.0,266.0,281.0,299.0,False,HARD,22.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
LEC,96.324,57.0,3.0,30.856,41.655,23.813,238.0,262.0,265.0,299.0,False,HARD,23.0,True,Ferrari,1,4.0,True,Bahrain,2024,False
RUS,96.635,2.0,1.0,30.829,42.038,23.768,230.0,253.0,283.0,298.0,True,SOFT,5.0,False,Mercedes,1,3.0,True,Bahrain,2024,False
RUS,96.406,3.0,1.0,30.367,42.202,23.837,232.0,250.0,278.0,318.0,True,SOFT,6.0,False,Mercedes,1,2.0,True,Bahrain,2024,False
RUS,97.738,4.0,1.0,31.135,42.609,23.994,223.0,247.0,269.0,296.0,False,SOFT,7.0,False,Mercedes,1,2.0,True,Bahrain,2024,False
RUS,98.116,5.0,1.0,31.636,42.573,23.907,225.0,250.0,277.0,287.0,False,SOFT,8.0,False,Mercedes,1,2.0,True,Bahrain,2024,False
RUS,97.784,6.0,1.0,31.36,42.508,23.916,225.0,252.0,277.0,289.0,False,SOFT,9.0,False,Mercedes,1,2.0,True,Bahrain,2024,False
RUS,98.082,7.0,1.0,31.48,42.577,24.025,226.0,251.0,278.0,286.0,False,SOFT,10.0,False,Mercedes,1,2.0,True,Bahrain,2024,False
RUS,97.862,8.0,1.0,31.238,42.646,23.978,230.0,246.0,278.0,288.0,False,SOFT,11.0,False,Mercedes,1,2.0,True,Bahrain,2024,False
RUS,97.73,9.0,1.0,31.12,42.578,24.032,231.0,246.0,278.0,292.0,False,SOFT,12.0,False,Mercedes,1,2.0,True,Bahrain,2024,False
RUS,100.515,11.0,1.0,31.392,42.646,26.477,229.0,251.0,281.0,284.0,False,SOFT,14.0,False,Mercedes,1,4.0,False,Bahrain,2024,True
RUS,118.46,12.0,2.0,52.57,42.189,23.701,229.0,254.0,281.0,215.0,False,HARD,1.0,True,Mercedes,1,11.0,False,Bahrain,2024,True
RUS,97.167,13.0,2.0,30.759,42.479,23.929,232.0,254.0,284.0,296.0,False,HARD,2.0,True,Mercedes,1,7.0,True,Bahrain,2024,False
RUS,97.571,14.0,2.0,30.851,42.74,23.98,218.0,255.0,279.0,319.0,False,HARD,3.0,True,Mercedes,1,7.0,True,Bahrain,2024,False
RUS,96.922,15.0,2.0,31.038,42.152,23.732,230.0,251.0,280.0,291.0,False,HARD,4.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.683,16.0,2.0,31.03,42.084,23.569,227.0,257.0,278.0,295.0,False,HARD,5.0,True,Mercedes,1,3.0,True,Bahrain,2024,False
RUS,96.234,17.0,2.0,30.747,41.766,23.721,228.0,256.0,278.0,298.0,True,HARD,6.0,True,Mercedes,1,3.0,True,Bahrain,2024,False
RUS,97.819,18.0,2.0,31.462,42.532,23.825,232.0,257.0,274.0,290.0,False,HARD,7.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,97.233,19.0,2.0,31.101,42.267,23.865,228.0,247.0,280.0,293.0,False,HARD,8.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.732,20.0,2.0,30.862,42.099,23.771,229.0,250.0,280.0,292.0,False,HARD,9.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.769,21.0,2.0,30.87,42.18,23.719,229.0,253.0,280.0,294.0,False,HARD,10.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.992,22.0,2.0,30.84,42.313,23.839,229.0,248.0,280.0,295.0,False,HARD,11.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.954,23.0,2.0,31.043,42.088,23.823,229.0,256.0,280.0,290.0,False,HARD,12.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.736,24.0,2.0,30.867,42.107,23.762,231.0,246.0,280.0,295.0,False,HARD,13.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.928,25.0,2.0,30.941,42.199,23.788,231.0,250.0,280.0,295.0,False,HARD,14.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.801,26.0,2.0,30.867,42.161,23.773,232.0,258.0,280.0,295.0,False,HARD,15.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.815,27.0,2.0,30.93,42.115,23.77,232.0,253.0,280.0,294.0,False,HARD,16.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.911,28.0,2.0,30.98,42.149,23.782,231.0,254.0,280.0,294.0,False,HARD,17.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,97.066,29.0,2.0,30.993,42.224,23.849,231.0,257.0,280.0,295.0,False,HARD,18.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,97.186,30.0,2.0,31.03,42.221,23.935,232.0,252.0,280.0,294.0,False,HARD,19.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,99.405,31.0,2.0,31.061,42.153,26.191,232.0,260.0,281.0,295.0,False,HARD,20.0,True,Mercedes,1,5.0,False,Bahrain,2024,False
RUS,117.267,32.0,3.0,52.151,41.641,23.475,230.0,257.0,282.0,217.0,False,HARD,1.0,True,Mercedes,1,9.0,False,Bahrain,2024,True
RUS,95.838,33.0,3.0,30.638,41.572,23.628,232.0,246.0,293.0,301.0,True,HARD,2.0,True,Mercedes,1,9.0,True,Bahrain,2024,False
RUS,95.241,34.0,3.0,30.286,41.651,23.304,234.0,254.0,281.0,309.0,True,HARD,3.0,True,Mercedes,1,6.0,True,Bahrain,2024,False
RUS,95.772,35.0,3.0,30.587,41.817,23.368,234.0,244.0,281.0,297.0,False,HARD,4.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.434,36.0,3.0,30.608,41.494,23.332,235.0,253.0,281.0,296.0,False,HARD,5.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.481,37.0,3.0,30.566,41.586,23.329,234.0,251.0,281.0,298.0,False,HARD,6.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.479,38.0,3.0,30.6,41.469,23.41,233.0,259.0,281.0,297.0,False,HARD,7.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.204,39.0,3.0,30.547,41.329,23.328,235.0,260.0,282.0,299.0,True,HARD,8.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.065,40.0,3.0,30.39,41.347,23.328,236.0,261.0,282.0,299.0,True,HARD,9.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.093,41.0,3.0,30.541,41.25,23.302,235.0,263.0,282.0,296.0,False,HARD,10.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.136,42.0,3.0,30.57,41.196,23.37,236.0,265.0,282.0,294.0,False,HARD,11.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.193,43.0,3.0,30.626,41.237,23.33,235.0,265.0,282.0,294.0,False,HARD,12.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.162,44.0,3.0,30.573,41.252,23.337,236.0,265.0,281.0,295.0,False,HARD,13.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,95.276,45.0,3.0,30.599,41.328,23.349,236.0,267.0,283.0,300.0,False,HARD,14.0,True,Mercedes,1,4.0,True,Bahrain,2024,False
RUS,96.657,46.0,3.0,30.649,42.244,23.764,236.0,263.0,288.0,302.0,False,HARD,15.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,95.805,47.0,3.0,30.525,41.724,23.556,233.0,264.0,283.0,323.0,False,HARD,16.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,96.059,48.0,3.0,30.794,41.795,23.47,234.0,251.0,282.0,305.0,False,HARD,17.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,95.954,49.0,3.0,30.723,41.727,23.504,236.0,258.0,283.0,299.0,False,HARD,18.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,96.181,50.0,3.0,30.691,41.93,23.56,234.0,260.0,282.0,300.0,False,HARD,19.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,95.852,51.0,3.0,30.639,41.734,23.479,236.0,261.0,282.0,305.0,False,HARD,20.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,96.186,52.0,3.0,30.678,41.927,23.581,237.0,257.0,283.0,303.0,False,HARD,21.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,95.979,53.0,3.0,30.752,41.74,23.487,237.0,263.0,283.0,302.0,False,HARD,22.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,96.013,54.0,3.0,30.744,41.687,23.582,236.0,261.0,282.0,302.0,False,HARD,23.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,96.151,55.0,3.0,30.818,41.709,23.624,237.0,263.0,282.0,303.0,False,HARD,24.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,96.35,56.0,3.0,30.808,41.885,23.657,236.0,263.0,282.0,298.0,False,HARD,25.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
RUS,96.44,57.0,3.0,30.765,42.018,23.657,235.0,261.0,283.0,300.0,False,HARD,26.0,True,Mercedes,1,5.0,True,Bahrain,2024,False
NOR,98.01,2.0,1.0,31.353,42.618,24.039,231.0,249.0,285.0,298.0,True,SOFT,5.0,False,McLaren,1,7.0,True,Bahrain,2024,False
NOR,97.787,3.0,1.0,31.112,42.476,24.199,229.0,254.0,275.0,318.0,False,SOFT,6.0,False,McLaren,1,6.0,True,Bahrain,2024,False
NOR,97.45,4.0,1.0,31.115,42.193,24.142,232.0,253.0,276.0,294.0,False,SOFT,7.0,False,McLaren,1,6.0,True,Bahrain,2024,False
NOR,97.794,5.0,1.0,31.258,42.379,24.157,227.0,248.0,276.0,294.0,True,SOFT,8.0,False,McLaren,1,6.0,True,Bahrain,2024,False
NOR,97.896,6.0,1.0,31.027,42.622,24.247,227.0,248.0,276.0,301.0,False,SOFT,9.0,False,McLaren,1,6.0,True,Bahrain,2024,False
NOR,97.86,7.0,1.0,31.074,42.514,24.272,229.0,246.0,276.0,302.0,False,SOFT,10.0,False,McLaren,1,6.0,True,Bahrain,2024,False
NOR,98.134,8.0,1.0,31.171,42.688,24.275,227.0,247.0,277.0,303.0,False,SOFT,11.0,False,McLaren,1,6.0,True,Bahrain,2024,False
NOR,98.064,9.0,1.0,31.051,42.721,24.292,228.0,250.0,276.0,302.0,False,SOFT,12.0,False,McLaren,1,6.0,True,Bahrain,2024,False
NOR,98.172,11.0,1.0,31.163,42.74,24.269,229.0,250.0,277.0,302.0,False,SOFT,14.0,False,McLaren,1,5.0,True,Bahrain,2024,False
NOR,98.082,12.0,1.0,31.232,42.561,24.289,229.0,251.0,277.0,300.0,False,SOFT,15.0,False,McLaren,1,4.0,True,Bahrain,2024,False
NOR,100.635,13.0,1.0,31.225,42.508,26.902,229.0,251.0,281.0,300.0,False,SOFT,16.0,False,McLaren,1,3.0,False,Bahrain,2024,True
NOR,117.77,14.0,2.0,51.681,42.243,23.846,232.0,246.0,278.0,220.0,False,HARD,1.0,True,McLaren,1,9.0,False,Bahrain,2024,True
NOR,96.912,15.0,2.0,31.011,42.058,23.843,234.0,244.0,279.0,294.0,True,HARD,2.0,True,McLaren,1,8.0,True,Bahrain,2024,False
NOR,96.565,16.0,2.0,30.716,42.031,23.818,233.0,249.0,280.0,298.0,True,HARD,3.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.776,17.0,2.0,31.049,41.973,23.754,233.0,248.0,278.0,296.0,False,HARD,4.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.508,18.0,2.0,30.803,41.777,23.928,232.0,251.0,277.0,296.0,True,HARD,5.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.416,19.0,2.0,30.87,41.774,23.772,235.0,254.0,278.0,295.0,True,HARD,6.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.501,20.0,2.0,30.817,41.871,23.813,233.0,250.0,278.0,295.0,False,HARD,7.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.62,21.0,2.0,30.889,41.825,23.906,235.0,253.0,278.0,296.0,False,HARD,8.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.668,22.0,2.0,30.839,41.822,24.007,236.0,257.0,278.0,296.0,False,HARD,9.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.696,23.0,2.0,30.92,41.877,23.899,235.0,256.0,278.0,296.0,False,HARD,10.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.823,24.0,2.0,30.89,42.047,23.886,236.0,254.0,278.0,296.0,False,HARD,11.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.73,25.0,2.0,30.923,41.924,23.883,235.0,257.0,279.0,302.0,False,HARD,12.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.566,26.0,2.0,30.845,41.878,23.843,235.0,259.0,279.0,301.0,False,HARD,13.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.726,27.0,2.0,30.873,41.939,23.914,235.0,259.0,279.0,301.0,False,HARD,14.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,97.018,28.0,2.0,30.98,41.984,24.054,235.0,260.0,279.0,300.0,False,HARD,15.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,97.041,29.0,2.0,30.879,42.16,24.002,234.0,260.0,279.0,300.0,False,HARD,16.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.986,30.0,2.0,30.946,42.076,23.964,234.0,258.0,279.0,301.0,False,HARD,17.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,97.083,31.0,2.0,30.944,42.127,24.012,235.0,257.0,279.0,302.0,False,HARD,18.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,97.171,32.0,2.0,30.994,42.14,24.037,235.0,260.0,279.0,300.0,False,HARD,19.0,True,McLaren,1,5.0,True,Bahrain,2024,False
NOR,99.626,33.0,2.0,31.223,42.016,26.387,234.0,261.0,281.0,301.0,False,HARD,20.0,True,McLaren,1,5.0,False,Bahrain,2024,False
NOR,116.898,34.0,3.0,51.869,41.547,23.482,235.0,246.0,282.0,218.0,False,HARD,1.0,True,McLaren,1,8.0,False,Bahrain,2024,True
NOR,94.476,35.0,3.0,30.32,40.838,23.318,238.0,267.0,287.0,301.0,True,HARD,2.0,True,McLaren,1,7.0,True,Bahrain,2024,False
NOR,95.69,36.0,3.0,30.162,42.072,23.456,234.0,254.0,281.0,316.0,False,HARD,3.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.067,37.0,3.0,30.355,41.339,23.373,237.0,250.0,280.0,304.0,False,HARD,4.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.149,38.0,3.0,30.48,41.161,23.508,237.0,263.0,280.0,302.0,False,HARD,5.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,94.88,39.0,3.0,30.35,41.047,23.483,236.0,256.0,280.0,301.0,False,HARD,6.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.276,40.0,3.0,30.366,41.222,23.688,237.0,258.0,277.0,303.0,False,HARD,7.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.069,41.0,3.0,30.318,41.261,23.49,236.0,261.0,281.0,303.0,False,HARD,8.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.165,42.0,3.0,30.402,41.212,23.551,237.0,259.0,281.0,302.0,False,HARD,9.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.295,43.0,3.0,30.462,41.196,23.637,236.0,260.0,280.0,303.0,False,HARD,10.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.346,44.0,3.0,30.488,41.267,23.591,236.0,257.0,280.0,304.0,False,HARD,11.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.338,45.0,3.0,30.468,41.24,23.63,236.0,261.0,280.0,302.0,False,HARD,12.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.371,46.0,3.0,30.485,41.244,23.642,236.0,264.0,281.0,302.0,False,HARD,13.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.485,47.0,3.0,30.546,41.341,23.598,236.0,261.0,281.0,299.0,False,HARD,14.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.717,48.0,3.0,30.638,41.369,23.71,236.0,262.0,280.0,303.0,False,HARD,15.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.674,49.0,3.0,30.64,41.34,23.694,236.0,263.0,282.0,302.0,False,HARD,16.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.657,50.0,3.0,30.563,41.375,23.719,236.0,264.0,281.0,303.0,False,HARD,17.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.038,51.0,3.0,30.786,41.516,23.736,236.0,265.0,282.0,303.0,False,HARD,18.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.922,52.0,3.0,30.655,41.461,23.806,238.0,268.0,282.0,300.0,False,HARD,19.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.782,53.0,3.0,30.666,41.392,23.724,237.0,268.0,282.0,303.0,False,HARD,20.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.934,54.0,3.0,30.672,41.387,23.875,233.0,268.0,282.0,304.0,False,HARD,21.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.223,55.0,3.0,31.035,41.372,23.816,232.0,269.0,282.0,302.0,False,HARD,22.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,95.976,56.0,3.0,30.691,41.471,23.814,233.0,270.0,282.0,305.0,False,HARD,23.0,True,McLaren,1,6.0,True,Bahrain,2024,False
NOR,96.582,57.0,3.0,30.771,41.992,23.819,234.0,270.0,283.0,304.0,False,HARD,24.0,True,McLaren,1,6.0,True,Bahrain,2024,False
HAM,98.273,2.0,1.0,31.287,42.893,24.093,229.0,245.0,286.0,301.0,True,SOFT,5.0,False,Mercedes,1,9.0,True,Bahrain,2024,False
HAM,98.303,3.0,1.0,31.062,43.099,24.142,231.0,246.0,286.0,311.0,False,SOFT,6.0,False,Mercedes,1,9.0,True,Bahrain,2024,False
HAM,98.287,4.0,1.0,30.983,43.146,24.158,228.0,243.0,284.0,297.0,False,SOFT,7.0,False,Mercedes,1,9.0,True,Bahrain,2024,False
HAM,98.35,5.0,1.0,31.14,43.01,24.2,228.0,245.0,287.0,296.0,False,SOFT,8.0,False,Mercedes,1,9.0,True,Bahrain,2024,False
HAM,98.183,6.0,1.0,31.124,42.887,24.172,230.0,247.0,286.0,301.0,True,SOFT,9.0,False,Mercedes,1,9.0,True,Bahrain,2024,False
HAM,97.839,7.0,1.0,30.829,42.823,24.187,229.0,248.0,287.0,293.0,True,SOFT,10.0,False,Mercedes,1,9.0,True,Bahrain,2024,False
HAM,98.221,8.0,1.0,31.079,42.886,24.256,229.0,248.0,285.0,304.0,False,SOFT,11.0,False,Mercedes,1,9.0,True,Bahrain,2024,False
HAM,98.645,9.0,1.0,31.088,43.171,24.386,230.0,247.0,288.0,311.0,False,SOFT,12.0,False,Mercedes,1,9.0,True,Bahrain,2024,False
HAM,98.236,11.0,1.0,31.279,42.819,24.138,228.0,249.0,279.0,290.0,False,SOFT,14.0,False,Mercedes,1,8.0,True,Bahrain,2024,False
